  0.971146E-05  0.109658E+07  0.109658E+07  0.146207E+07  0.146207E+07  0.111649E+07  0.109667E+07
  0.107227E-04  0.109658E+07  0.109658E+07  0.146206E+07  0.146206E+07  0.111648E+07  0.109667E+07
  0.118393E-04  0.109658E+07  0.109658E+07  0.146205E+07  0.146205E+07  0.111648E+07  0.109667E+07
  0.130721E-04  0.109658E+07  0.109658E+07  0.146204E+07  0.146204E+07  0.111648E+07  0.109667E+07
  0.144334E-04  0.109658E+07  0.109658E+07  0.146202E+07  0.146202E+07  0.111648E+07  0.109667E+07
  0.159363E-04  0.109658E+07  0.109658E+07  0.146201E+07  0.146200E+07  0.111647E+07  0.109667E+07
  0.175958E-04  0.109657E+07  0.109657E+07  0.146199E+07  0.146198E+07  0.111647E+07  0.109667E+07
  0.194281E-04  0.109657E+07  0.109657E+07  0.146196E+07  0.146196E+07  0.111646E+07  0.109667E+07
  0.214511E-04  0.109657E+07  0.109657E+07  0.146193E+07  0.146192E+07  0.111646E+07  0.109667E+07
  0.236849E-04  0.109657E+07  0.109657E+07  0.146189E+07  0.146189E+07  0.111645E+07  0.109667E+07
  0.261512E-04  0.109657E+07  0.109657E+07  0.146185E+07  0.146184E+07  0.111644E+07  0.109667E+07
  0.288744E-04  0.109657E+07  0.109657E+07  0.146179E+07  0.146178E+07  0.111642E+07  0.109667E+07
  0.318811E-04  0.109657E+07  0.109657E+07  0.146172E+07  0.146171E+07  0.111641E+07  0.109667E+07
  0.352009E-04  0.109657E+07  0.109657E+07  0.146164E+07  0.146162E+07  0.111639E+07  0.109666E+07
  0.388664E-04  0.109657E+07  0.109657E+07  0.146153E+07  0.146152E+07  0.111637E+07  0.109666E+07
  0.429136E-04  0.109656E+07  0.109656E+07  0.146141E+07  0.146139E+07  0.111634E+07  0.109666E+07
  0.473823E-04  0.109656E+07  0.109656E+07  0.146126E+07  0.146124E+07  0.111630E+07  0.109666E+07
  0.523163E-04  0.109656E+07  0.109656E+07  0.146107E+07  0.146105E+07  0.111626E+07  0.109665E+07
  0.577640E-04  0.109655E+07  0.109655E+07  0.146085E+07  0.146082E+07  0.111621E+07  0.109665E+07
  0.637791E-04  0.109655E+07  0.109655E+07  0.146057E+07  0.146053E+07  0.111615E+07  0.109664E+07
  0.704205E-04  0.109654E+07  0.109654E+07  0.146024E+07  0.146019E+07  0.111607E+07  0.109664E+07
  0.777535E-04  0.109654E+07  0.109653E+07  0.145983E+07  0.145977E+07  0.111598E+07  0.109663E+07
  0.858500E-04  0.109653E+07  0.109653E+07  0.145934E+07  0.145926E+07  0.111587E+07  0.109662E+07
  0.947897E-04  0.109651E+07  0.109651E+07  0.145873E+07  0.145864E+07  0.111573E+07  0.109661E+07
  0.104660E-03  0.109650E+07  0.109650E+07  0.145799E+07  0.145788E+07  0.111556E+07  0.109659E+07
  0.115559E-03  0.109648E+07  0.109648E+07  0.145709E+07  0.145696E+07  0.111536E+07  0.109658E+07
  0.127592E-03  0.109646E+07  0.109646E+07  0.145600E+07  0.145584E+07  0.111511E+07  0.109656E+07
  0.140878E-03  0.109644E+07  0.109644E+07  0.145466E+07  0.145447E+07  0.111481E+07  0.109653E+07
  0.155548E-03  0.109641E+07  0.109641E+07  0.145304E+07  0.145280E+07  0.111444E+07  0.109650E+07
  0.171746E-03  0.109637E+07  0.109637E+07  0.145106E+07  0.145077E+07  0.111399E+07  0.109646E+07
  0.189630E-03  0.109633E+07  0.109632E+07  0.144865E+07  0.144829E+07  0.111344E+07  0.109641E+07
  0.209376E-03  0.109628E+07  0.109627E+07  0.144572E+07  0.144528E+07  0.111278E+07  0.109635E+07
  0.231179E-03  0.109621E+07  0.109620E+07  0.144215E+07  0.144162E+07  0.111196E+07  0.109628E+07
  0.255252E-03  0.109613E+07  0.109612E+07  0.143781E+07  0.143717E+07  0.111098E+07  0.109620E+07
  0.281831E-03  0.109603E+07  0.109602E+07  0.143254E+07  0.143176E+07  0.110977E+07  0.109610E+07
  0.311179E-03  0.109591E+07  0.109590E+07  0.142613E+07  0.142519E+07  0.110831E+07  0.109597E+07
  0.343582E-03  0.109577E+07  0.109575E+07  0.141836E+07  0.141722E+07  0.110652E+07  0.109582E+07
  0.379360E-03  0.109559E+07  0.109557E+07  0.140893E+07  0.140756E+07  0.110436E+07  0.109563E+07
  0.418863E-03  0.109537E+07  0.109535E+07  0.139752E+07  0.139586E+07  0.110173E+07  0.109540E+07
  0.462480E-03  0.109511E+07  0.109509E+07  0.138372E+07  0.138172E+07  0.109853E+07  0.109512E+07
  0.510638E-03  0.109479E+07  0.109476E+07  0.136707E+07  0.136466E+07  0.109465E+07  0.109479E+07
  0.563812E-03  0.109441E+07  0.109437E+07  0.134701E+07  0.134413E+07  0.108995E+07  0.109438E+07
  0.622522E-03  0.109393E+07  0.109389E+07  0.132293E+07  0.131948E+07  0.108426E+07  0.109388E+07
  0.687346E-03  0.109336E+07  0.109330E+07  0.129410E+07  0.129001E+07  0.107738E+07  0.109327E+07
  0.758921E-03  0.109267E+07  0.109260E+07  0.125973E+07  0.125490E+07  0.106909E+07  0.109254E+07
  0.837948E-03  0.109183E+07  0.109174E+07  0.121896E+07  0.121329E+07  0.105911E+07  0.109165E+07
  0.925205E-03  0.109081E+07  0.109070E+07  0.117090E+07  0.116431E+07  0.104713E+07  0.109058E+07
  0.102155E-02  0.108958E+07  0.108945E+07  0.111466E+07  0.110709E+07  0.103281E+07  0.108928E+07
  0.112792E-02  0.108809E+07  0.108794E+07  0.104948E+07  0.104089E+07  0.101576E+07  0.108771E+07
  0.124537E-02  0.108630E+07  0.108611E+07  0.974798E+06  0.965214E+06  0.995566E+06  0.108583E+07
  0.137506E-02  0.108415E+07  0.108393E+07  0.890444E+06  0.879983E+06  0.971789E+06  0.108357E+07
  0.151824E-02  0.108158E+07  0.108130E+07  0.796865E+06  0.785751E+06  0.944013E+06  0.108086E+07
  0.167634E-02  0.107852E+07  0.107818E+07  0.695364E+06  0.683959E+06  0.911866E+06  0.107765E+07
  0.185090E-02  0.107487E+07  0.107446E+07  0.588371E+06  0.577180E+06  0.875077E+06  0.107383E+07
  0.204364E-02  0.107056E+07  0.107006E+07  0.479634E+06  0.469279E+06  0.833550E+06  0.106932E+07
  0.225644E-02  0.106550E+07  0.106489E+07  0.374245E+06  0.365381E+06  0.787449E+06  0.106404E+07
  0.249141E-02  0.105959E+07  0.105885E+07  0.278323E+06  0.271474E+06  0.737282E+06  0.105790E+07
  0.275084E-02  0.105274E+07  0.105184E+07  0.198183E+06  0.193506E+06  0.683984E+06  0.105079E+07
  0.303729E-02  0.104486E+07  0.104376E+07  0.138899E+06  0.135919E+06  0.628943E+06  0.104265E+07
  0.335357E-02  0.103587E+07  0.103454E+07  0.102410E+06  0.998809E+05  0.573938E+06  0.103339E+07
  0.370278E-02  0.102569E+07  0.102408E+07  0.858024E+05  0.819172E+05  0.520954E+06  0.102296E+07
  0.408835E-02  0.101427E+07  0.101232E+07  0.809781E+05  0.741400E+05  0.471837E+06  0.101130E+07
  0.451408E-02  0.100155E+07  0.999186E+06  0.770629E+05  0.671389E+05  0.427854E+06  0.998362E+06
  0.498414E-02  0.987468E+06  0.984607E+06  0.658363E+05  0.551357E+05  0.389296E+06  0.984076E+06
  0.550314E-02  0.971989E+06  0.968535E+06  0.474987E+05  0.401009E+05  0.358363E+06  0.968424E+06
  0.607619E-02  0.954997E+06  0.950832E+06  0.309321E+05  0.296206E+05  0.326253E+06  0.951242E+06
  0.670891E-02  0.936449E+06  0.931437E+06  0.245616E+05  0.276048E+05  0.294935E+06  0.932492E+06
  0.740752E-02  0.916287E+06  0.910266E+06  0.250590E+05  0.000000E+00  0.262581E+06  0.912104E+06
  0.817888E-02  0.894436E+06  0.887220E+06  0.212405E+05  0.000000E+00  0.231596E+06  0.890012E+06
  0.903055E-02  0.870834E+06  0.862208E+06  0.130229E+05  0.000000E+00  0.202272E+06  0.866151E+06
  0.997092E-02  0.845420E+06  0.835140E+06  0.108558E+05  0.000000E+00  0.175411E+06  0.840458E+06
  0.110092E-01  0.818136E+06  0.805930E+06  0.108321E+05  0.000000E+00  0.152170E+06  0.812877E+06
  0.121556E-01  0.788926E+06  0.774497E+06  0.636532E+04  0.000000E+00  0.131464E+06  0.783343E+06
  0.134214E-01  0.757749E+06  0.740781E+06  0.615108E+04  0.000000E+00  0.111040E+06  0.751802E+06
  0.148190E-01  0.724580E+06  0.704754E+06  0.440273E+04  0.000000E+00  0.926347E+05  0.718235E+06
  0.163621E-01  0.690226E+06  0.667238E+06  0.364788E+04  0.000000E+00  0.781603E+05  0.683458E+06
  0.180659E-01  0.653327E+06  0.626921E+06  0.250156E+04  0.000000E+00  0.644656E+05  0.646110E+06
  0.199471E-01  0.614680E+06  0.584694E+06  0.239352E+04  0.000000E+00  0.527541E+05  0.607007E+06
  0.220242E-01  0.573953E+06  0.540374E+06  0.149981E+04  0.000000E+00  0.428499E+05  0.565840E+06
  0.243176E-01  0.532594E+06  0.495629E+06  0.108563E+04  0.000000E+00  0.341458E+05  0.524084E+06
  0.268499E-01  0.491054E+06  0.451212E+06  0.901572E+03  0.000000E+00  0.272015E+05  0.482240E+06
  0.296458E-01  0.449462E+06  0.407622E+06  0.730082E+03  0.000000E+00  0.213515E+05  0.440494E+06
  0.327328E-01  0.408892E+06  0.366346E+06  0.651996E+03  0.000000E+00  0.166157E+05  0.399983E+06
  0.361414E-01  0.370751E+06  0.329176E+06  0.324251E+03  0.000000E+00  0.128831E+05  0.362169E+06
  0.399048E-01  0.335926E+06  0.297252E+06  0.312927E+03  0.000000E+00  0.994272E+04  0.327977E+06
  0.438953E-01  0.306171E+06  0.272076E+06  0.000000E+00  0.000000E+00  0.772482E+04  0.299109E+06
  0.478858E-01  0.282705E+06  0.253979E+06  0.000000E+00  0.000000E+00  0.617233E+04  0.276633E+06
  0.518762E-01  0.263621E+06  0.240272E+06  0.000000E+00  0.000000E+00  0.502109E+04  0.258520E+06
  0.558667E-01  0.247498E+06  0.228872E+06  0.000000E+00  0.000000E+00  0.416565E+04  0.243248E+06
  0.598572E-01  0.233254E+06  0.218244E+06  0.000000E+00  0.000000E+00  0.347630E+04  0.229664E+06
  0.638477E-01  0.219923E+06  0.207210E+06  0.000000E+00  0.000000E+00  0.295720E+04  0.216774E+06
  0.678382E-01  0.206884E+06  0.195176E+06  0.000000E+00  0.000000E+00  0.248220E+04  0.203961E+06
  0.718286E-01  0.194234E+06  0.182466E+06  0.000000E+00  0.000000E+00  0.212166E+04  0.191361E+06
  0.758191E-01  0.181553E+06  0.169023E+06  0.000000E+00  0.000000E+00  0.178911E+04  0.178615E+06
  0.798096E-01  0.169404E+06  0.155821E+06  0.000000E+00  0.000000E+00  0.151808E+04  0.166352E+06
  0.838001E-01  0.158085E+06  0.143541E+06  0.000000E+00  0.000000E+00  0.129356E+04  0.154929E+06
  0.887890E-01  0.145475E+06  0.130298E+06  0.000000E+00  0.000000E+00  0.107001E+04  0.142275E+06
  0.937778E-01  0.134904E+06  0.119997E+06  0.000000E+00  0.000000E+00  0.896416E+03  0.131799E+06
  0.987667E-01  0.126471E+06  0.112720E+06  0.000000E+00  0.000000E+00  0.764104E+03  0.123596E+06
  0.103756E+00  0.119862E+06  0.107883E+06  0.000000E+00  0.000000E+00  0.660575E+03  0.117311E+06
  0.108744E+00  0.114485E+06  0.104485E+06  0.000000E+00  0.000000E+00  0.578362E+03  0.112285E+06
  0.113733E+00  0.109711E+06  0.101487E+06  0.000000E+00  0.000000E+00  0.511523E+03  0.107825E+06
  0.118722E+00  0.105053E+06  0.981026E+05  0.000000E+00  0.000000E+00  0.452601E+03  0.103400E+06
  0.123711E+00  0.100234E+06  0.939251E+05  0.000000E+00  0.000000E+00  0.399409E+03  0.987097E+05
  0.128700E+00  0.951823E+05  0.889321E+05  0.000000E+00  0.000000E+00  0.351607E+03  0.936917E+05
  0.133689E+00  0.899965E+05  0.834084E+05  0.000000E+00  0.000000E+00  0.309064E+03  0.884755E+05
  0.138678E+00  0.848830E+05  0.778105E+05  0.000000E+00  0.000000E+00  0.271763E+03  0.833072E+05
  0.143667E+00  0.800957E+05  0.726332E+05  0.000000E+00  0.000000E+00  0.239139E+03  0.784790E+05
  0.148655E+00  0.758673E+05  0.682794E+05  0.000000E+00  0.000000E+00  0.211677E+03  0.742505E+05
  0.153644E+00  0.723167E+05  0.649359E+05  0.000000E+00  0.000000E+00  0.189395E+03  0.707512E+05
  0.158633E+00  0.694033E+05  0.625269E+05  0.000000E+00  0.000000E+00  0.171171E+03  0.679349E+05
  0.163622E+00  0.669781E+05  0.607921E+05  0.000000E+00  0.000000E+00  0.155816E+03  0.656349E+05
  0.168611E+00  0.648633E+05  0.594081E+05  0.000000E+00  0.000000E+00  0.142332E+03  0.636505E+05
  0.173600E+00  0.628845E+05  0.580641E+05  0.000000E+00  0.000000E+00  0.130472E+03  0.617856E+05
  0.178589E+00  0.608847E+05  0.565099E+05  0.000000E+00  0.000000E+00  0.119851E+03  0.598688E+05
  0.183578E+00  0.587674E+05  0.546157E+05  0.000000E+00  0.000000E+00  0.109940E+03  0.577985E+05
  0.188566E+00  0.565315E+05  0.524065E+05  0.000000E+00  0.000000E+00  0.100314E+03  0.555778E+05
  0.193555E+00  0.542491E+05  0.500235E+05  0.000000E+00  0.000000E+00  0.912258E+02  0.532900E+05
  0.198544E+00  0.520124E+05  0.476468E+05  0.000000E+00  0.000000E+00  0.830742E+02  0.510412E+05
  0.203533E+00  0.499070E+05  0.454427E+05  0.000000E+00  0.000000E+00  0.759485E+02  0.489298E+05
  0.208522E+00  0.480023E+05  0.435360E+05  0.000000E+00  0.000000E+00  0.697383E+02  0.470340E+05
  0.213511E+00  0.463358E+05  0.419843E+05  0.000000E+00  0.000000E+00  0.641962E+02  0.453945E+05
  0.218500E+00  0.448984E+05  0.407638E+05  0.000000E+00  0.000000E+00  0.594400E+02  0.439998E+05
  0.223489E+00  0.436421E+05  0.397868E+05  0.000000E+00  0.000000E+00  0.553288E+02  0.427955E+05
  0.228478E+00  0.425010E+05  0.389370E+05  0.000000E+00  0.000000E+00  0.517117E+02  0.417078E+05
  0.233466E+00  0.414089E+05  0.381016E+05  0.000000E+00  0.000000E+00  0.483283E+02  0.406632E+05
  0.238455E+00  0.403119E+05  0.371949E+05  0.000000E+00  0.000000E+00  0.450969E+02  0.396029E+05
  0.243444E+00  0.391813E+05  0.361766E+05  0.000000E+00  0.000000E+00  0.420987E+02  0.384962E+05
  0.248433E+00  0.380179E+05  0.350565E+05  0.000000E+00  0.000000E+00  0.392771E+02  0.373456E+05
  0.253422E+00  0.368444E+05  0.338809E+05  0.000000E+00  0.000000E+00  0.366118E+02  0.361775E+05
  0.258411E+00  0.356927E+05  0.327112E+05  0.000000E+00  0.000000E+00  0.340412E+02  0.350285E+05
  0.263400E+00  0.345944E+05  0.316070E+05  0.000000E+00  0.000000E+00  0.317340E+02  0.339345E+05
  0.268389E+00  0.335751E+05  0.306135E+05  0.000000E+00  0.000000E+00  0.297104E+02  0.329244E+05
  0.273377E+00  0.326481E+05  0.297513E+05  0.000000E+00  0.000000E+00  0.279351E+02  0.320126E+05
  0.278366E+00  0.318103E+05  0.290134E+05  0.000000E+00  0.000000E+00  0.262801E+02  0.311953E+05
  0.283355E+00  0.310456E+05  0.283707E+05  0.000000E+00  0.000000E+00  0.247088E+02  0.304544E+05
  0.288344E+00  0.303315E+05  0.277838E+05  0.000000E+00  0.000000E+00  0.233126E+02  0.297647E+05
  0.293333E+00  0.296451E+05  0.272137E+05  0.000000E+00  0.000000E+00  0.220383E+02  0.291008E+05
  0.298322E+00  0.289676E+05  0.266303E+05  0.000000E+00  0.000000E+00  0.208798E+02  0.284421E+05
  0.303311E+00  0.282878E+05  0.260175E+05  0.000000E+00  0.000000E+00  0.197119E+02  0.277765E+05
  0.308300E+00  0.276037E+05  0.253755E+05  0.000000E+00  0.000000E+00  0.186031E+02  0.271027E+05
  0.313288E+00  0.269217E+05  0.247183E+05  0.000000E+00  0.000000E+00  0.175734E+02  0.264281E+05
  0.318277E+00  0.262527E+05  0.240664E+05  0.000000E+00  0.000000E+00  0.166245E+02  0.257652E+05
  0.323266E+00  0.256082E+05  0.234409E+05  0.000000E+00  0.000000E+00  0.157410E+02  0.251269E+05
  0.328255E+00  0.249968E+05  0.228577E+05  0.000000E+00  0.000000E+00  0.148828E+02  0.245231E+05
  0.333244E+00  0.244230E+05  0.223245E+05  0.000000E+00  0.000000E+00  0.141186E+02  0.239588E+05
  0.338233E+00  0.238864E+05  0.218402E+05  0.000000E+00  0.000000E+00  0.134122E+02  0.234334E+05
  0.343222E+00  0.233823E+05  0.213962E+05  0.000000E+00  0.000000E+00  0.127632E+02  0.229417E+05
  0.348211E+00  0.229035E+05  0.209800E+05  0.000000E+00  0.000000E+00  0.121319E+02  0.224755E+05
  0.353199E+00  0.224423E+05  0.205782E+05  0.000000E+00  0.000000E+00  0.115385E+02  0.220263E+05
  0.358188E+00  0.219916E+05  0.201798E+05  0.000000E+00  0.000000E+00  0.110134E+02  0.215865E+05
  0.363177E+00  0.215468E+05  0.197780E+05  0.000000E+00  0.000000E+00  0.105206E+02  0.211509E+05
  0.368166E+00  0.211060E+05  0.193710E+05  0.000000E+00  0.000000E+00  0.100456E+02  0.207178E+05
  0.373155E+00  0.206706E+05  0.189624E+05  0.000000E+00  0.000000E+00  0.955670E+01  0.202889E+05
  0.378144E+00  0.202441E+05  0.185590E+05  0.000000E+00  0.000000E+00  0.910147E+01  0.198683E+05
  0.383133E+00  0.198302E+05  0.181675E+05  0.000000E+00  0.000000E+00  0.869020E+01  0.194601E+05
  0.388122E+00  0.194315E+05  0.177932E+05  0.000000E+00  0.000000E+00  0.831197E+01  0.190673E+05
  0.393110E+00  0.190494E+05  0.174391E+05  0.000000E+00  0.000000E+00  0.794612E+01  0.186917E+05
  0.398099E+00  0.186845E+05  0.171057E+05  0.000000E+00  0.000000E+00  0.758631E+01  0.183338E+05
  0.403088E+00  0.183359E+05  0.167912E+05  0.000000E+00  0.000000E+00  0.725719E+01  0.179925E+05
  0.408077E+00  0.180011E+05  0.164915E+05  0.000000E+00  0.000000E+00  0.695956E+01  0.176651E+05
  0.413066E+00  0.176769E+05  0.162017E+05  0.000000E+00  0.000000E+00  0.668089E+01  0.173481E+05
  0.418055E+00  0.173610E+05  0.159177E+05  0.000000E+00  0.000000E+00  0.640855E+01  0.170390E+05
  0.423044E+00  0.170518E+05  0.156374E+05  0.000000E+00  0.000000E+00  0.614427E+01  0.167361E+05
  0.428033E+00  0.167484E+05  0.153593E+05  0.000000E+00  0.000000E+00  0.589672E+01  0.164383E+05
