    66    0.17241E+04    0.26833E+00   -0.42293E+01    0.52303E+07    0.10874E+05
    67    0.17472E+04    0.28008E+00   -0.46296E+01    0.52018E+07    0.10683E+05
    68    0.17707E+04    0.29207E+00   -0.50393E+01    0.51730E+07    0.10498E+05
    69    0.17944E+04    0.30426E+00   -0.54563E+01    0.51442E+07    0.10318E+05
    70    0.18184E+04    0.31669E+00   -0.58823E+01    0.51152E+07    0.10147E+05
    71    0.18426E+04    0.32935E+00   -0.63195E+01    0.50861E+07    0.99853E+04
    72    0.18669E+04    0.34222E+00   -0.67693E+01    0.50570E+07    0.98315E+04
    73    0.18914E+04    0.35526E+00   -0.72325E+01    0.50277E+07    0.96843E+04
    74    0.19161E+04    0.36846E+00   -0.77083E+01    0.49984E+07    0.95425E+04
    75    0.19411E+04    0.38182E+00   -0.81952E+01    0.49689E+07    0.94045E+04
    76    0.19664E+04    0.39536E+00   -0.86929E+01    0.49394E+07    0.92692E+04
    77    0.19920E+04    0.40905E+00   -0.92010E+01    0.49098E+07    0.91359E+04
    78    0.20179E+04    0.42293E+00   -0.97209E+01    0.48802E+07    0.90042E+04
    79    0.20441E+04    0.43693E+00   -0.10249E+02    0.48506E+07    0.88737E+04
    80    0.20705E+04    0.45107E+00   -0.10786E+02    0.48210E+07    0.87440E+04
    81    0.20971E+04    0.46530E+00   -0.11333E+02    0.47914E+07    0.86149E+04
    82    0.21240E+04    0.47962E+00   -0.11888E+02    0.47618E+07    0.84870E+04
    83    0.21510E+04    0.49402E+00   -0.12452E+02    0.47323E+07    0.83609E+04
    84    0.21783E+04    0.50850E+00   -0.13022E+02    0.47028E+07    0.82373E+04
    85    0.22058E+04    0.52303E+00   -0.13600E+02    0.46734E+07    0.81170E+04
    86    0.22334E+04    0.53761E+00   -0.14183E+02    0.46441E+07    0.80005E+04
    87    0.22615E+04    0.55223E+00   -0.14772E+02    0.46149E+07    0.78877E+04
    88    0.22895E+04    0.56690E+00   -0.15367E+02    0.45857E+07    0.77783E+04
    89    0.23179E+04    0.58159E+00   -0.15969E+02    0.45567E+07    0.76719E+04
    90    0.23465E+04    0.59628E+00   -0.16575E+02    0.45278E+07    0.75681E+04
    91    0.23752E+04    0.61095E+00   -0.17186E+02    0.44990E+07    0.74669E+04
    92    0.24042E+04    0.62560E+00   -0.17802E+02    0.44704E+07    0.73679E+04
    93    0.24335E+04    0.64020E+00   -0.18422E+02    0.44418E+07    0.72712E+04
    94    0.24629E+04    0.65474E+00   -0.19045E+02    0.44134E+07    0.71767E+04
    95    0.24925E+04    0.66920E+00   -0.19672E+02    0.43851E+07    0.70843E+04
    96    0.25222E+04    0.68357E+00   -0.20302E+02    0.43570E+07    0.69939E+04
    97    0.25522E+04    0.69784E+00   -0.20934E+02    0.43290E+07    0.69056E+04
    98    0.25825E+04    0.71201E+00   -0.21567E+02    0.43011E+07    0.68191E+04
    99    0.26129E+04    0.72603E+00   -0.22202E+02    0.42734E+07    0.67344E+04
   100    0.26435E+04    0.73991E+00   -0.22836E+02    0.42458E+07    0.66516E+04
   101    0.26743E+04    0.75370E+00   -0.23472E+02    0.42184E+07    0.65704E+04
   102    0.27056E+04    0.76726E+00   -0.24107E+02    0.41911E+07    0.64909E+04
   103    0.27368E+04    0.78066E+00   -0.24743E+02    0.41640E+07    0.64129E+04
   104    0.27682E+04    0.79390E+00   -0.25375E+02    0.41370E+07    0.63364E+04
   105    0.27998E+04    0.80692E+00   -0.26007E+02    0.41102E+07    0.62614E+04
   106    0.28315E+04    0.81977E+00   -0.26636E+02    0.40836E+07    0.61876E+04
   107    0.28632E+04    0.83233E+00   -0.27262E+02    0.40572E+07    0.61152E+04
   108    0.28953E+04    0.84465E+00   -0.27885E+02    0.40309E+07    0.60440E+04
   109    0.29275E+04    0.85667E+00   -0.28504E+02    0.40048E+07    0.59739E+04
   110    0.29598E+04    0.86839E+00   -0.29118E+02    0.39788E+07    0.59049E+04
   111    0.29922E+04    0.87988E+00   -0.29727E+02    0.39531E+07    0.58370E+04
   112    0.30248E+04    0.89107E+00   -0.30332E+02    0.39275E+07    0.57700E+04
   113    0.30576E+04    0.90196E+00   -0.30930E+02    0.39021E+07    0.57040E+04
   114    0.30905E+04    0.91247E+00   -0.31521E+02    0.38769E+07    0.56390E+04
   115    0.31236E+04    0.92276E+00   -0.32104E+02    0.38519E+07    0.55750E+04
   116    0.31566E+04    0.93260E+00   -0.32680E+02    0.38270E+07    0.55119E+04
   117    0.31900E+04    0.94207E+00   -0.33247E+02    0.38023E+07    0.54499E+04
   118    0.32235E+04    0.95131E+00   -0.33806E+02    0.37778E+07    0.53888E+04
   119    0.32570E+04    0.96019E+00   -0.34355E+02    0.37535E+07    0.53286E+04
   120    0.32906E+04    0.96854E+00   -0.34894E+02    0.37294E+07    0.52694E+04
   121    0.33242E+04    0.97667E+00   -0.35422E+02    0.37055E+07    0.52111E+04
   122    0.33578E+04    0.98428E+00   -0.35939E+02    0.36817E+07    0.51538E+04
   123    0.33916E+04    0.99144E+00   -0.36445E+02    0.36581E+07    0.50974E+04
   124    0.34253E+04    0.99824E+00   -0.36937E+02    0.36347E+07    0.50420E+04
   125    0.34591E+04    0.10046E+01   -0.37417E+02    0.36115E+07    0.49874E+04
   126    0.34929E+04    0.10106E+01   -0.37885E+02    0.35885E+07    0.49338E+04
   127    0.35267E+04    0.10161E+01   -0.38339E+02    0.35656E+07    0.48810E+04
   128    0.35604E+04    0.10212E+01   -0.38779E+02    0.35429E+07    0.48292E+04
   129    0.35943E+04    0.10257E+01   -0.39204E+02    0.35204E+07    0.47783E+04
   130    0.36280E+04    0.10298E+01   -0.39613E+02    0.34981E+07    0.47282E+04
   131    0.36618E+04    0.10335E+01   -0.40008E+02    0.34760E+07    0.46790E+04
   132    0.36956E+04    0.10367E+01   -0.40386E+02    0.34540E+07    0.46307E+04
   133    0.37293E+04    0.10395E+01   -0.40749E+02    0.34323E+07    0.45833E+04
   134    0.37630E+04    0.10418E+01   -0.41093E+02    0.34107E+07    0.45366E+04
   135    0.37967E+04    0.10436E+01   -0.41420E+02    0.33893E+07    0.44907E+04
   136    0.38302E+04    0.10449E+01   -0.41728E+02    0.33680E+07    0.44455E+04
   137    0.38637E+04    0.10458E+01   -0.42017E+02    0.33470E+07    0.44011E+04
   138    0.38970E+04    0.10461E+01   -0.42288E+02    0.33261E+07    0.43574E+04
   139    0.39302E+04    0.10462E+01   -0.42539E+02    0.33054E+07    0.43144E+04
   140    0.39634E+04    0.10456E+01   -0.42770E+02    0.32848E+07    0.42720E+04
   141    0.39963E+04    0.10445E+01   -0.42980E+02    0.32644E+07    0.42303E+04
   142    0.40293E+04    0.10430E+01   -0.43170E+02    0.32442E+07    0.41891E+04
   143    0.40621E+04    0.10411E+01   -0.43339E+02    0.32242E+07    0.41485E+04
   144    0.40948E+04    0.10387E+01   -0.43488E+02    0.32043E+07    0.41085E+04
   145    0.41272E+04    0.10359E+01   -0.43614E+02    0.31846E+07    0.40690E+04
   146    0.41598E+04    0.10325E+01   -0.43718E+02    0.31651E+07    0.40300E+04
   147    0.41919E+04    0.10289E+01   -0.43800E+02    0.31457E+07    0.39915E+04
   148    0.42239E+04    0.10247E+01   -0.43859E+02    0.31265E+07    0.39535E+04
   149    0.42558E+04    0.10201E+01   -0.43895E+02    0.31074E+07    0.39158E+04
   150    0.42874E+04    0.10151E+01   -0.43906E+02    0.30885E+07    0.38786E+04
   151    0.43189E+04    0.10097E+01   -0.43895E+02    0.30698E+07    0.38417E+04
   152    0.43500E+04    0.10039E+01   -0.43860E+02    0.30512E+07    0.38052E+04
