2	2.0648300214029007e-08	1.9717674273048942e-08
2.2	1.868595368351309e-08	2.0936691741625922e-08
2.4200000000000004	1.6907237812092137e-08	2.2270720373009664e-08
2.662000000000001	1.529485057284458e-08	2.3729673412187858e-08
2.9282000000000012	1.3833123057880309e-08	2.532413964190571e-08
3.2210200000000015	1.2507866576974816e-08	2.7065384608553595e-08
3.543122000000002	1.1306234116627597e-08	2.8965338738253572e-08
3.897434200000003	1.0216594759457788e-08	3.103656866333106e-08
4.287177620000003	9.228419818765646e-09	3.329222739490417e-08
4.715895382000004	8.332179617318843e-09	3.57459783935546e-08
5.187484920200005	7.519250007763488e-09	3.8411888303769637e-08
5.706233412220006	6.781827836640791e-09	4.13042831967922e-08
6.276856753442007	6.112854550123874e-09	4.443756335914021e-08
6.9045424287862085	5.505947061659253e-09	4.782597150325148e-08
7.59499667166483	4.955334962533177e-09	5.148330855546792e-08
8.354496338831312	4.455803252237919e-09	5.542259036618114e-08
9.189945972714444	4.002639986385282e-09	5.965563884500503e-08
10.108940569985888	3.5915884791283285e-09	6.419260323333751e-08
11.119834626984478	3.2188038187357605e-09	6.904141156741167e-08
12.231818089682926	2.880813349496211e-09	7.420715604360274e-08
13.45499989865122	2.5744804890104876e-09	7.969141317162789e-08
14.800499888516343	2.2969711895710517e-09	8.549149087689664e-08
16.280549877367978	2.045722894958235e-09	9.159959728513602e-08
17.908604865104778	1.818416434253677e-09	9.800195066758422e-08
19.699465351615256	1.612951064936502e-09	1.0467787335000902e-07
21.669411886776782	1.4274222511785232e-09	1.1159891493843287e-07
23.83635307545446	1.2601012626493597e-09	1.1872801674827524e-07
26.219988382999908	1.109415895550504e-09	1.2601868579366363e-07
28.841987221299902	9.73932973133288e-10	1.3341421991772497e-07
31.726185943429897	8.523430759196471e-10	1.408470735947425e-07
34.89880453777289	7.434466856678772e-10	1.482383246851317e-07
38.38868499155018	6.461417551400044e-10	1.5549722971413146e-07
42.2275534907052	5.594138118460266e-10	1.6252115274777376e-07
46.45030883977572	4.82327755562131e-10	1.6919597800637244e-07
51.0953397237533	4.140200598756936e-10	1.753968061903171e-07
56.20487369612863	3.536914711595989e-10	1.8098881074561706e-07
61.8253610657415	3.0060107591388435e-10	1.8582849811908565e-07
68.00789717231565	2.5406268770119703e-10	1.8976633059049376e-07
74.80868688954722	2.1344190223327123e-10	1.9265080151369336e-07
82.28955557850195	1.7815234317967732e-10	1.9433316868787072e-07
90.51851113635215	1.4765270716360616e-10	1.9467397372034416e-07
99.57036224998737	1.2144467797915954e-10	1.935524713308583e-07
109.52739847498611	9.907041444080768e-11	1.908784201142981e-07
120.48013832248473	8.010982037125953e-11	1.8660643876471722e-07
132.52815215473322	6.417765961169164e-11	1.8075278134859395e-07
145.78096737020655	5.091984062825539e-11	1.734114384591894e-07
160.35906410722723	4.00093522732707e-11	1.6476635389687712e-07
176.39497051794996	3.114220071607191e-11	1.5509469098181594e-07
194.03446756974498	2.403353330688743e-11	1.447531447710593e-07
213.4379143267195	1.84155533454244e-11	1.3414609891461583e-07
234.78170575939146	1.4037442175751227e-11	1.23675157120925e-07
258.2598763353306	1.0667926293846618e-11	1.1368217821932699e-07
284.0858639688637	8.099394057658628e-12	1.0439939163228614e-07
312.4944503657501	6.152030800451779e-12	9.592035975614484e-08
343.7438954023251	4.676154710158687e-12	8.81943130346351e-08
378.11828494255764	3.5520561367062797e-12	8.104054682635576e-08
415.93011343681343	2.687749497964342e-12	7.418097709222899e-08
457.5231247804948	2.0157820576713175e-12	6.730355431228815e-08
503.27543725854434	1.4898171413399246e-12	6.017646166451712e-08
553.6029809843989	1.0806091123422673e-12	5.28043105650365e-08
608.9632790828388	7.703082396070862e-13	4.553857857594132e-08
669.8596069911227	5.450102359271208e-13	3.897985545205791e-08
736.845567690235	3.883060025032619e-13	3.3599760666405354e-08
810.5301244592586	2.802692005405372e-13	2.934062175488729e-08
891.5831369051845	2.0240872225214224e-13	2.563656760133752e-08
980.741450595703	1.4331732894078498e-13	2.1961929647334794e-08
1078.8155956552735	9.932952929953134e-14	1.8416000617488922e-08
1186.6971552208008	6.909637127270703e-14	1.5499617805396312e-08
1305.366870742881	4.875632820311416e-14	1.323271223221811e-08
1435.9035578171693	3.400870701424499e-14	1.1167684702984817e-08
1579.4939135988864	2.3351452599374613e-14	9.277795968605203e-09
1737.4433049587751	1.6184839490127257e-14	7.780360173155441e-09
1911.1876354546528	1.116276456478492e-14	6.492705875060864e-09
2102.3063990001183	7.643012668366597e-15	5.3787736221315775e-09
2312.5370389001305	5.249040891680091e-15	4.469564839029111e-09
2543.7907427901437	3.5827208292520705e-15	3.6911913468364887e-09
2798.1698170691584	2.4466100011426955e-15	3.0499182073750406e-09
