14.404054	1.578557210942969e-17	1.2224934765180878e-20	3.258850370381213e-21	0.00020644486926352844	2.5693023638572695e-21
14.712134	1.2424173414303931e-17	1.0920662041651406e-20	2.5656067483208492e-21	0.00020650120235500498	2.0251805435290784e-21
15.026377	9.836862826136426e-18	9.728708423082982e-21	2.0318585207119596e-21	0.00020655554078820087	1.6057369319643355e-21
15.346905	6.886986432053711e-18	7.993391188218e-21	1.4229064619462761e-21	0.00020660799552671153	1.125770089634861e-21
15.673843	5.470054904920369e-18	7.037955526660145e-21	1.1304795553286116e-21	0.00020666694850023058	8.955559074874064e-22
16.00732	4.421365672311352e-18	6.227617391803584e-21	9.14000749057764e-22	0.00020672362722261623	7.249614549118731e-22
16.347467	3.579200484900514e-18	5.485596868506737e-21	7.400730867186613e-22	0.00020677050359173496	5.876119564078281e-22
16.694416	2.9203426915189698e-18	4.830351708552586e-21	6.039949582857668e-22	0.00020682331564711277	4.801271308209999e-22
17.048304	2.3902068176417396e-18	4.240690442867436e-21	4.94472166726206e-22	0.00020687421819592553	3.9351018647405104e-22
17.409269	1.9623592657872167e-18	3.712776313676928e-21	4.0607138236158115e-22	0.00020693019338570618	3.235635631826477e-22
17.777454	1.6163196847523152e-18	3.2427889725053297e-21	3.345415803853808e-22	0.00020697735945512905	2.6685009516198395e-22
18.153004	1.3329367767501647e-18	2.822876463333419e-21	2.7595698862645417e-22	0.00020702931559834768	2.203778580151739e-22
18.536064	1.106451822616466e-18	2.458059054408877e-21	2.291164839302109e-22	0.00020707316780265318	1.8315334021465276e-22
18.926785	9.171240624294559e-19	2.1295674379199358e-21	1.8997201894282105e-22	0.00020713884492310272	1.5202922308756941e-22
19.325319	7.694000281081103e-19	1.8551554553078097e-21	1.594085886813657e-22	0.00020718557688818645	1.277065382546131e-22
19.731825	6.471143428356171e-19	1.6143005856649544e-21	1.3410192821080425e-22	0.0002072306535861614	1.0754397144701552e-22
20.146461	5.500943967508378e-19	1.413073880361628e-21	1.140203581636445e-22	0.0002072741675558084	9.15312599219512e-23
20.569389	4.7141612447501555e-19	1.2425905175170733e-21	9.773463163996673e-23	0.00020732135912577708	7.854354969952439e-23
21.000776	4.077945131116198e-19	1.099503143406561e-21	8.456304053091346e-23	0.00020736679335302193	6.803025233103101e-23
21.440792	3.5582990242837986e-19	9.794670163991022e-22	7.380118120456598e-23	0.00020740578771178572	5.942658836634386e-23
21.889608	3.1381499523309513e-19	8.802420142153896e-22	6.510034888932075e-23	0.00020744817767858923	5.24726537220413e-23
22.347401	2.7646815742169233e-19	7.900697526389408e-22	5.736412557794065e-23	0.0002074890870359587	4.6281662423888745e-23
22.814348	2.4897103123753675e-19	7.236484332736435e-22	5.1669681286014636e-23	0.0002075329046483241	4.173062394528068e-23
23.290634	2.269878106981921e-19	6.707516454025789e-22	4.711607539801703e-23	0.00020757094952849066	3.8087367481769797e-23
23.776447	2.0891294379003984e-19	6.27395536935083e-22	4.337278473841541e-23	0.000207611763788105	3.509555657783478e-23
24.271976	1.9412977197743995e-19	5.922975941964205e-22	4.031126626270782e-23	0.00020765112868618854	3.264907137218785e-23
24.777416	1.8182798294902934e-19	5.634957339804146e-22	3.776369480772209e-23	0.00020768912570683984	3.061369156555419e-23
25.292965	1.71507076870618e-19	5.397473974261173e-22	3.56264499209448e-23	0.00020772583015813851	2.890669893905405e-23
25.818823	1.6274461431864487e-19	5.199776097217717e-22	3.3812601461876484e-23	0.00020776479518808098	2.7460880739384193e-23
26.355198	1.5524919303159064e-19	5.034224389454683e-22	3.2261149660743526e-23	0.0002078023661880092	2.622481550962175e-23
26.902302	1.4875405631382437e-19	4.8937547001065075e-22	3.0916838109972753e-23	0.00020783862219358865	2.5154279263337518e-23
27.460348	1.4301018896832185e-19	4.771866456839832e-22	2.972804799399354e-23	0.00020787363619649918	2.4207810734843932e-23
28.029554	1.3792883326330508e-19	4.6662622526400205e-22	2.867643555283145e-23	0.00020790747572038367	2.3370892881684215e-23
28.610146	1.3333056646967617e-19	4.572185893641744e-22	2.7725174712762736e-23	0.00020794312547279522	2.261549089758279e-23
29.202349	1.2914616288747864e-19	4.487836969145861e-22	2.685949958062097e-23	0.00020797752701350397	2.192800408941395e-23
29.806395	1.2529033394776506e-19	4.41097768376186e-22	2.6061736297833687e-23	0.00020801074972550649	2.1294256301559774e-23
30.422522	1.217104457946142e-19	4.3402534445569625e-22	2.5320988965243924e-23	0.00020804285778373513	2.0705551350403812e-23
31.050972	1.1836662251394639e-19	4.274652440381947e-22	2.46293069081364e-23	0.00020807645250868324	2.0156843451072817e-23
31.69199	1.1523067836539482e-19	4.2134704423427047e-22	2.3980244451757302e-23	0.00020810642436484053	1.9640377502163647e-23
32.345829	1.12279350863331e-19	4.1561417803377367e-22	2.3369580371204095e-23	0.00020813782936499235	1.915532818928169e-23
33.012745	1.0949560831638892e-19	4.10227815689206e-22	2.2793753239693058e-23	0.00020817047907373804	1.869870894639826e-23
33.693001	1.0686416804330703e-19	4.051532859779849e-22	2.2249095039684788e-23	0.00020819976842629116	1.8265408845519875e-23
34.38686	1.0436892278980811e-19	4.0035530959399916e-22	2.17327683395855e-23	0.00020823026393933196	1.7855315258365746e-23
