 0.0000E+000 0.4912E-001 0.1006E+000 0.1547E+000 0.2114E+000 0.2709E+000 0.3333E+000 0.3988E+000 0.4675E+000 0.5396E+000 0.6152E+000 0.6945E+000 0.7778E+000 0.8651E+000 0.9567E+000 0.1053E+001 0.1154E+001 0.1259E+001 0.1370E+001 0.1487E+001 0.1609E+001 0.1737E+001 0.1871E+001 0.2013E+001 0.2160E+001 0.2316E+001 0.2479E+001 0.2649E+001 0.2829E+001 0.3017E+001 0.3214E+001 0.3421E+001 0.3638E+001 0.3866E+001 0.4105E+001 0.4356E+001 0.4619E+001 0.4895E+001 0.5184E+001 0.5488E+001 0.5807E+001 0.6141E+001 0.6492E+001 0.6859E+001 0.7246E+001 0.7650E+001 0.8075E+001 0.8521E+001 0.8989E+001 0.9479E+001 0.9994E+001 0.1053E+002 0.1110E+002 0.1169E+002 0.1232E+002 0.1297E+002 0.1366E+002 0.1438E+002 0.1513E+002 0.1593E+002
 0.3041E-021 0.3663E-021 0.4350E-021 0.5116E-021 0.5973E-021 0.6940E-021 0.8042E-021 0.9311E-021 0.1079E-020 0.1252E-020 0.1459E-020 0.1707E-020 0.2008E-020 0.2373E-020 0.2817E-020 0.3356E-020 0.4007E-020 0.4787E-020 0.5710E-020 0.6784E-020 0.8017E-020 0.9386E-020 0.1088E-019 0.1242E-019 0.1396E-019 0.1545E-019 0.1681E-019 0.1802E-019 0.1905E-019 0.1989E-019 0.2054E-019 0.2102E-019 0.2136E-019 0.2157E-019 0.2165E-019 0.2159E-019 0.2129E-019 0.2091E-019 0.2062E-019 0.2040E-019 0.2031E-019 0.2019E-019 0.2009E-019 0.1990E-019 0.1960E-019 0.1920E-019 0.1869E-019 0.1805E-019 0.1713E-019 0.1588E-019 0.1432E-019 0.1240E-019 0.1061E-019 0.9087E-020 0.8833E-020 0.8043E-020 0.6741E-020 0.4992E-020 0.3288E-020 0.0000E+000
