    81    0.20989E+04    0.46675E+00    0.16677E-02   -0.11333E+02
    82    0.21258E+04    0.48110E+00    0.17092E-02   -0.11888E+02
    83    0.21528E+04    0.49554E+00    0.17513E-02   -0.12452E+02
    84    0.21802E+04    0.51004E+00    0.17939E-02   -0.13021E+02
    85    0.22076E+04    0.52460E+00    0.18370E-02   -0.13598E+02
    86    0.22353E+04    0.53921E+00    0.18807E-02   -0.14181E+02
    87    0.22634E+04    0.55386E+00    0.19249E-02   -0.14770E+02
    88    0.22914E+04    0.56855E+00    0.19697E-02   -0.15364E+02
    89    0.23198E+04    0.58328E+00    0.20150E-02   -0.15965E+02
    90    0.23485E+04    0.59799E+00    0.20609E-02   -0.16570E+02
    91    0.23772E+04    0.61269E+00    0.21074E-02   -0.17181E+02
    92    0.24062E+04    0.62736E+00    0.21544E-02   -0.17796E+02
    93    0.24356E+04    0.64200E+00    0.22019E-02   -0.18415E+02
    94    0.24649E+04    0.65656E+00    0.22500E-02   -0.19038E+02
    95    0.24946E+04    0.67105E+00    0.22987E-02   -0.19664E+02
    96    0.25243E+04    0.68545E+00    0.23480E-02   -0.20293E+02
    97    0.25543E+04    0.69976E+00    0.23979E-02   -0.20924E+02
    98    0.25846E+04    0.71395E+00    0.24483E-02   -0.21555E+02
    99    0.26150E+04    0.72800E+00    0.24993E-02   -0.22190E+02
   100    0.26456E+04    0.74191E+00    0.25509E-02   -0.22823E+02
   101    0.26764E+04    0.75573E+00    0.26031E-02   -0.23457E+02
   102    0.27077E+04    0.76932E+00    0.26559E-02   -0.24091E+02
   103    0.27389E+04    0.78275E+00    0.27092E-02   -0.24725E+02
   104    0.27703E+04    0.79602E+00    0.27632E-02   -0.25357E+02
   105    0.28019E+04    0.80907E+00    0.28178E-02   -0.25987E+02
   106    0.28337E+04    0.82196E+00    0.28730E-02   -0.26615E+02
   107    0.28654E+04    0.83454E+00    0.29288E-02   -0.27239E+02
   108    0.28975E+04    0.84690E+00    0.29852E-02   -0.27861E+02
   109    0.29297E+04    0.85895E+00    0.30422E-02   -0.28479E+02
   110    0.29620E+04    0.87071E+00    0.30998E-02   -0.29091E+02
   111    0.29944E+04    0.88223E+00    0.31581E-02   -0.29698E+02
   112    0.30270E+04    0.89346E+00    0.32170E-02   -0.30301E+02
   113    0.30597E+04    0.90438E+00    0.32766E-02   -0.30897E+02
   114    0.30926E+04    0.91493E+00    0.33367E-02   -0.31487E+02
   115    0.31257E+04    0.92526E+00    0.33975E-02   -0.32069E+02
   116    0.31587E+04    0.93514E+00    0.34590E-02   -0.32642E+02
   117    0.31921E+04    0.94465E+00    0.35211E-02   -0.33208E+02
   118    0.32255E+04    0.95393E+00    0.35838E-02   -0.33765E+02
   119    0.32590E+04    0.96285E+00    0.36473E-02   -0.34312E+02
   120    0.32926E+04    0.97124E+00    0.37113E-02   -0.34848E+02
   121    0.33262E+04    0.97942E+00    0.37761E-02   -0.35374E+02
   122    0.33598E+04    0.98708E+00    0.38415E-02   -0.35889E+02
   123    0.33935E+04    0.99429E+00    0.39076E-02   -0.36393E+02
   124    0.34273E+04    0.10011E+01    0.39743E-02   -0.36883E+02
   125    0.34610E+04    0.10075E+01    0.40418E-02   -0.37361E+02
   126    0.34948E+04    0.10136E+01    0.41099E-02   -0.37826E+02
   127    0.35285E+04    0.10191E+01    0.41788E-02   -0.38278E+02
   128    0.35623E+04    0.10243E+01    0.42483E-02   -0.38716E+02
   129    0.35960E+04    0.10289E+01    0.43186E-02   -0.39138E+02
   130    0.36298E+04    0.10331E+01    0.43895E-02   -0.39545E+02
   131    0.36635E+04    0.10368E+01    0.44612E-02   -0.39938E+02
   132    0.36973E+04    0.10401E+01    0.45336E-02   -0.40313E+02
   133    0.37310E+04    0.10429E+01    0.46068E-02   -0.40674E+02
   134    0.37646E+04    0.10453E+01    0.46806E-02   -0.41015E+02
   135    0.37982E+04    0.10472E+01    0.47553E-02   -0.41340E+02
   136    0.38317E+04    0.10486E+01    0.48307E-02   -0.41644E+02
   137    0.38651E+04    0.10495E+01    0.49068E-02   -0.41931E+02
   138    0.38984E+04    0.10500E+01    0.49837E-02   -0.42199E+02
   139    0.39315E+04    0.10501E+01    0.50614E-02   -0.42447E+02
   140    0.39647E+04    0.10496E+01    0.51398E-02   -0.42676E+02
   141    0.39976E+04    0.10486E+01    0.52190E-02   -0.42884E+02
   142    0.40305E+04    0.10472E+01    0.52991E-02   -0.43071E+02
   143    0.40632E+04    0.10454E+01    0.53799E-02   -0.43237E+02
   144    0.40958E+04    0.10431E+01    0.54615E-02   -0.43383E+02
   145    0.41282E+04    0.10404E+01    0.55439E-02   -0.43506E+02
   146    0.41607E+04    0.10372E+01    0.56272E-02   -0.43608E+02
   147    0.41927E+04    0.10336E+01    0.57112E-02   -0.43687E+02
   148    0.42247E+04    0.10295E+01    0.57961E-02   -0.43743E+02
   149    0.42565E+04    0.10250E+01    0.58818E-02   -0.43777E+02
   150    0.42880E+04    0.10202E+01    0.59684E-02   -0.43785E+02
   151    0.43194E+04    0.10150E+01    0.60558E-02   -0.43771E+02
   152    0.43505E+04    0.10092E+01    0.61440E-02   -0.43733E+02
   153    0.43814E+04    0.10032E+01    0.62331E-02   -0.43669E+02
   154    0.44121E+04    0.99679E+00    0.63230E-02   -0.43581E+02
   155    0.44425E+04    0.99006E+00    0.64138E-02   -0.43469E+02
   156    0.44726E+04    0.98300E+00    0.65055E-02   -0.43332E+02
   157    0.45026E+04    0.97560E+00    0.65980E-02   -0.43169E+02
   158    0.45322E+04    0.96795E+00    0.66914E-02   -0.42981E+02
   159    0.45616E+04    0.95990E+00    0.67857E-02   -0.42768E+02
   160    0.45907E+04    0.95159E+00    0.68808E-02   -0.42528E+02
   161    0.46196E+04    0.94310E+00    0.69768E-02   -0.42262E+02
   162    0.46482E+04    0.93428E+00    0.70737E-02   -0.41972E+02
   163    0.46766E+04    0.92521E+00    0.71714E-02   -0.41655E+02
   164    0.47045E+04    0.91596E+00    0.72701E-02   -0.41313E+02
   165    0.47323E+04    0.90647E+00    0.73696E-02   -0.40943E+02
   166    0.47597E+04    0.89687E+00    0.74699E-02   -0.40547E+02
   167    0.47869E+04    0.88695E+00    0.75712E-02   -0.40127E+02
   168    0.48137E+04    0.87709E+00    0.76733E-02   -0.39679E+02
   169    0.48401E+04    0.86697E+00    0.77763E-02   -0.39203E+02
   170    0.48662E+04    0.85683E+00    0.78802E-02   -0.38702E+02
   171    0.48919E+04    0.84668E+00    0.79849E-02   -0.38173E+02
   172    0.49171E+04    0.83642E+00    0.80905E-02   -0.37617E+02
   173    0.49419E+04    0.82608E+00    0.81969E-02   -0.37035E+02
   174    0.49664E+04    0.81594E+00    0.83042E-02   -0.36426E+02
   175    0.49904E+04    0.80570E+00    0.84123E-02   -0.35790E+02
   176    0.50139E+04    0.79560E+00    0.85213E-02   -0.35126E+02
   177    0.50370E+04    0.78556E+00    0.86311E-02   -0.34437E+02
   178    0.50597E+04    0.77580E+00    0.87418E-02   -0.33721E+02
   179    0.50819E+04    0.76602E+00    0.88532E-02   -0.32977E+02
   180    0.51037E+04    0.75646E+00    0.89655E-02   -0.32208E+02
   181    0.51250E+04    0.74710E+00    0.90787E-02   -0.31413E+02
   182    0.51459E+04    0.73803E+00    0.91926E-02   -0.30592E+02
   183    0.51662E+04    0.72918E+00    0.93073E-02   -0.29744E+02
   184    0.51861E+04    0.72061E+00    0.94228E-02   -0.28871E+02
   185    0.52055E+04    0.71247E+00    0.95391E-02   -0.27973E+02
   186    0.52241E+04    0.70464E+00    0.96562E-02   -0.27049E+02
   187    0.52426E+04    0.69724E+00    0.97740E-02   -0.26099E+02
   188    0.52605E+04    0.69027E+00    0.98926E-02   -0.25125E+02
   189    0.52778E+04    0.68375E+00    0.10012E-01   -0.24126E+02
   190    0.52949E+04    0.67776E+00    0.10132E-01   -0.23104E+02
   191    0.53112E+04    0.67230E+00    0.10253E-01   -0.22056E+02
   192    0.53270E+04    0.66740E+00    0.10374E-01   -0.20984E+02
   193    0.53423E+04    0.66311E+00    0.10497E-01   -0.19890E+02
   194    0.53572E+04    0.65945E+00    0.10620E-01   -0.18772E+02
   195    0.53714E+04    0.65647E+00    0.10743E-01   -0.17631E+02
   196    0.53851E+04    0.65421E+00    0.10868E-01   -0.16468E+02
   197    0.53983E+04    0.65270E+00    0.10993E-01   -0.15283E+02
   198    0.54110E+04    0.65197E+00    0.11119E-01   -0.14076E+02
   199    0.54232E+04    0.65205E+00    0.11245E-01   -0.12848E+02
   200    0.54348E+04    0.65299E+00    0.11372E-01   -0.11599E+02
   201    0.54459E+04    0.65484E+00    0.11500E-01   -0.10329E+02
   202    0.54564E+04    0.65760E+00    0.11628E-01   -0.90395E+01
   203    0.54663E+04    0.66134E+00    0.11757E-01   -0.77294E+01
   204    0.54756E+04    0.66607E+00    0.11886E-01   -0.64019E+01
   205    0.54843E+04    0.67184E+00    0.12016E-01   -0.50547E+01
   206    0.54924E+04    0.67868E+00    0.12147E-01   -0.36891E+01
   207    0.55000E+04    0.68661E+00    0.12278E-01   -0.23055E+01
   208    0.55068E+04    0.69569E+00    0.12410E-01   -0.90460E+00
   209    0.55130E+04    0.70594E+00    0.12543E-01    0.51333E+00
   210    0.55186E+04    0.71740E+00    0.12676E-01    0.19474E+01
   211    0.55236E+04    0.73011E+00    0.12809E-01    0.33974E+01
   212    0.55279E+04    0.74409E+00    0.12943E-01    0.48625E+01
   213    0.55317E+04    0.75939E+00    0.13077E-01    0.63428E+01
   214    0.55348E+04    0.77600E+00    0.13212E-01    0.78369E+01
   215    0.55373E+04    0.79410E+00    0.13348E-01    0.93442E+01
   216    0.55391E+04    0.81352E+00    0.13484E-01    0.10865E+02
   217    0.55404E+04    0.83441E+00    0.13620E-01    0.12398E+02
   218    0.55411E+04    0.85676E+00    0.13757E-01    0.13942E+02
   219    0.55411E+04    0.88057E+00    0.13894E-01    0.15499E+02
   220    0.55406E+04    0.90600E+00    0.14032E-01    0.17064E+02
   221    0.55395E+04    0.93296E+00    0.14170E-01    0.18640E+02
   222    0.55378E+04    0.96161E+00    0.14308E-01    0.20225E+02
   223    0.55353E+04    0.99186E+00    0.14447E-01    0.21820E+02
   224    0.55324E+04    0.10237E+01    0.14586E-01    0.23421E+02
   225    0.55289E+04    0.10573E+01    0.14726E-01    0.25030E+02
   226    0.55247E+04    0.10927E+01    0.14866E-01    0.26645E+02
   227    0.55199E+04    0.11298E+01    0.15006E-01    0.28267E+02
   228    0.55146E+04    0.11687E+01    0.15146E-01    0.29894E+02
   229    0.55087E+04    0.12093E+01    0.15287E-01    0.31525E+02
   230    0.55021E+04    0.12518E+01    0.15428E-01    0.33160E+02
   231    0.54949E+04    0.12962E+01    0.15569E-01    0.34798E+02
   232    0.54871E+04    0.13424E+01    0.15711E-01    0.36439E+02
   233    0.54788E+04    0.13907E+01    0.15852E-01    0.38081E+02
   234    0.54697E+04    0.14408E+01    0.15994E-01    0.39724E+02
   235    0.54601E+04    0.14929E+01    0.16136E-01    0.41367E+02
   236    0.54499E+04    0.15469E+01    0.16278E-01    0.43010E+02
   237    0.54390E+04    0.16030E+01    0.16421E-01    0.44652E+02
   238    0.54276E+04    0.16612E+01    0.16563E-01    0.46292E+02
   239    0.54157E+04    0.17214E+01    0.16706E-01    0.47929E+02
   240    0.54030E+04    0.17835E+01    0.16848E-01    0.49562E+02
   241    0.53899E+04    0.18479E+01    0.16991E-01    0.51191E+02
   242    0.53762E+04    0.19142E+01    0.17133E-01    0.52816E+02
   243    0.53619E+04    0.19828E+01    0.17276E-01    0.54434E+02
   244    0.53471E+04    0.20534E+01    0.17419E-01    0.56048E+02
   245    0.53316E+04    0.21262E+01    0.17561E-01    0.57652E+02
   246    0.53157E+04    0.22012E+01    0.17704E-01    0.59250E+02
   247    0.52992E+04    0.22782E+01    0.17847E-01    0.60839E+02
   248    0.52822E+04    0.23577E+01    0.17989E-01    0.62419E+02
   249    0.52647E+04    0.24392E+01    0.18131E-01    0.63989E+02
   250    0.52466E+04    0.25230E+01    0.18274E-01    0.65547E+02
   251    0.52281E+04    0.26089E+01    0.18416E-01    0.67095E+02
   252    0.52090E+04    0.26971E+01    0.18558E-01    0.68631E+02
   253    0.51895E+04    0.27874E+01    0.18699E-01    0.70153E+02
   254    0.51695E+04    0.28801E+01    0.18841E-01    0.71662E+02
   255    0.51490E+04    0.29749E+01    0.18982E-01    0.73157E+02
   256    0.51280E+04    0.30720E+01    0.19123E-01    0.74639E+02
   257    0.51066E+04    0.31712E+01    0.19264E-01    0.76100E+02
   258    0.50847E+04    0.32727E+01    0.19405E-01    0.77551E+02
   259    0.50624E+04    0.33765E+01    0.19545E-01    0.78979E+02
   260    0.50397E+04    0.34824E+01    0.19685E-01    0.80397E+02
   261    0.50165E+04    0.35905E+01    0.19825E-01    0.81785E+02
   262    0.49928E+04    0.37009E+01    0.19964E-01    0.83164E+02
   263    0.49690E+04    0.38134E+01    0.20103E-01    0.84526E+02
   264    0.49446E+04    0.39281E+01    0.20242E-01    0.85865E+02
   265    0.49197E+04    0.40449E+01    0.20380E-01    0.87173E+02
   266    0.48945E+04    0.41641E+01    0.20518E-01    0.88472E+02
   267    0.48688E+04    0.42852E+01    0.20655E-01    0.89740E+02
   268    0.48427E+04    0.44087E+01    0.20792E-01    0.90993E+02
   269    0.48162E+04    0.45342E+01    0.20929E-01    0.92221E+02
   270    0.47894E+04    0.46617E+01    0.21065E-01    0.93427E+02
   271    0.47623E+04    0.47913E+01    0.21200E-01    0.94609E+02
   272    0.47349E+04    0.49232E+01    0.21336E-01    0.95760E+02
   273    0.47071E+04    0.50568E+01    0.21470E-01    0.96895E+02
   274    0.46790E+04    0.51928E+01    0.21605E-01    0.97992E+02
   275    0.46506E+04    0.53305E+01    0.21738E-01    0.99073E+02
   276    0.46219E+04    0.54702E+01    0.21871E-01    0.10012E+03
   277    0.45929E+04    0.56119E+01    0.22004E-01    0.10114E+03
   278    0.45636E+04    0.57556E+01    0.22136E-01    0.10213E+03
   279    0.45341E+04    0.59011E+01    0.22268E-01    0.10309E+03
   280    0.45042E+04    0.60484E+01    0.22399E-01    0.10403E+03
   281    0.44743E+04    0.61976E+01    0.22529E-01    0.10494E+03
   282    0.44439E+04    0.63485E+01    0.22659E-01    0.10581E+03
   283    0.44135E+04    0.65012E+01    0.22789E-01    0.10666E+03
   284    0.43828E+04    0.66557E+01    0.22918E-01    0.10747E+03
   285    0.43519E+04    0.68119E+01    0.23046E-01    0.10825E+03
   286    0.43207E+04    0.69697E+01    0.23173E-01    0.10900E+03
   287    0.42894E+04    0.71291E+01    0.23301E-01    0.10972E+03
   288    0.42579E+04    0.72901E+01    0.23427E-01    0.11041E+03
   289    0.42262E+04    0.74526E+01    0.23553E-01    0.11106E+03
   290    0.41944E+04    0.76165E+01    0.23678E-01    0.11169E+03
   291    0.41625E+04    0.77826E+01    0.23803E-01    0.11226E+03
   292    0.41302E+04    0.79496E+01    0.23927E-01    0.11282E+03
   293    0.40980E+04    0.81172E+01    0.24050E-01    0.11333E+03
   294    0.40655E+04    0.82869E+01    0.24173E-01    0.11382E+03
   295    0.40332E+04    0.84572E+01    0.24295E-01    0.11426E+03
   296    0.40006E+04    0.86296E+01    0.24417E-01    0.11468E+03
   297    0.39679E+04    0.88019E+01    0.24538E-01    0.11506E+03
   298    0.39351E+04    0.89763E+01    0.24658E-01    0.11540E+03
   299    0.39023E+04    0.91520E+01    0.24778E-01    0.11570E+03
   300    0.38693E+04    0.93276E+01    0.24897E-01    0.11597E+03
   301    0.38363E+04    0.95045E+01    0.25015E-01    0.11620E+03
   302    0.38034E+04    0.96820E+01    0.25133E-01    0.11641E+03
   303    0.37704E+04    0.98608E+01    0.25250E-01    0.11656E+03
   304    0.37373E+04    0.10041E+02    0.25366E-01    0.11668E+03
   305    0.37043E+04    0.10221E+02    0.25482E-01    0.11677E+03
