  0.971146E-05  0.203647E+07  0.203647E+07  0.271517E+07  0.271517E+07  0.204851E+07  0.203653E+07
  0.107227E-04  0.203647E+07  0.203647E+07  0.271514E+07  0.271514E+07  0.204851E+07  0.203653E+07
  0.118393E-04  0.203647E+07  0.203647E+07  0.271511E+07  0.271511E+07  0.204851E+07  0.203653E+07
  0.130721E-04  0.203647E+07  0.203647E+07  0.271507E+07  0.271506E+07  0.204850E+07  0.203653E+07
  0.144334E-04  0.203647E+07  0.203647E+07  0.271502E+07  0.271501E+07  0.204850E+07  0.203653E+07
  0.159363E-04  0.203647E+07  0.203647E+07  0.271496E+07  0.271495E+07  0.204849E+07  0.203653E+07
  0.175958E-04  0.203647E+07  0.203647E+07  0.271488E+07  0.271487E+07  0.204848E+07  0.203653E+07
  0.194281E-04  0.203647E+07  0.203647E+07  0.271479E+07  0.271478E+07  0.204847E+07  0.203652E+07
  0.214511E-04  0.203647E+07  0.203647E+07  0.271468E+07  0.271467E+07  0.204846E+07  0.203652E+07
  0.236849E-04  0.203646E+07  0.203646E+07  0.271454E+07  0.271453E+07  0.204844E+07  0.203652E+07
  0.261512E-04  0.203646E+07  0.203646E+07  0.271438E+07  0.271436E+07  0.204843E+07  0.203652E+07
  0.288744E-04  0.203646E+07  0.203646E+07  0.271418E+07  0.271416E+07  0.204840E+07  0.203652E+07
  0.318811E-04  0.203646E+07  0.203646E+07  0.271393E+07  0.271391E+07  0.204838E+07  0.203651E+07
  0.352009E-04  0.203645E+07  0.203645E+07  0.271363E+07  0.271361E+07  0.204834E+07  0.203651E+07
  0.388664E-04  0.203645E+07  0.203645E+07  0.271327E+07  0.271324E+07  0.204830E+07  0.203651E+07
  0.429136E-04  0.203644E+07  0.203644E+07  0.271282E+07  0.271278E+07  0.204825E+07  0.203650E+07
  0.473823E-04  0.203644E+07  0.203644E+07  0.271228E+07  0.271223E+07  0.204819E+07  0.203649E+07
  0.523163E-04  0.203643E+07  0.203643E+07  0.271162E+07  0.271156E+07  0.204812E+07  0.203648E+07
  0.577640E-04  0.203642E+07  0.203642E+07  0.271081E+07  0.271074E+07  0.204803E+07  0.203647E+07
  0.637791E-04  0.203641E+07  0.203641E+07  0.270983E+07  0.270975E+07  0.204792E+07  0.203646E+07
  0.704205E-04  0.203639E+07  0.203639E+07  0.270863E+07  0.270853E+07  0.204778E+07  0.203645E+07
  0.777535E-04  0.203637E+07  0.203637E+07  0.270717E+07  0.270705E+07  0.204762E+07  0.203643E+07
  0.858500E-04  0.203635E+07  0.203635E+07  0.270540E+07  0.270525E+07  0.204742E+07  0.203641E+07
  0.947897E-04  0.203633E+07  0.203633E+07  0.270323E+07  0.270305E+07  0.204718E+07  0.203638E+07
  0.104660E-03  0.203630E+07  0.203629E+07  0.270059E+07  0.270038E+07  0.204688E+07  0.203635E+07
  0.115559E-03  0.203626E+07  0.203625E+07  0.269738E+07  0.269712E+07  0.204652E+07  0.203631E+07
  0.127592E-03  0.203621E+07  0.203621E+07  0.269347E+07  0.269315E+07  0.204608E+07  0.203626E+07
  0.140878E-03  0.203615E+07  0.203615E+07  0.268871E+07  0.268832E+07  0.204554E+07  0.203620E+07
  0.155548E-03  0.203608E+07  0.203608E+07  0.268292E+07  0.268244E+07  0.204489E+07  0.203612E+07
  0.171746E-03  0.203599E+07  0.203599E+07  0.267587E+07  0.267529E+07  0.204409E+07  0.203603E+07
  0.189630E-03  0.203589E+07  0.203589E+07  0.266730E+07  0.266660E+07  0.204313E+07  0.203592E+07
  0.209376E-03  0.203576E+07  0.203576E+07  0.265689E+07  0.265604E+07  0.204194E+07  0.203579E+07
  0.231179E-03  0.203561E+07  0.203560E+07  0.264425E+07  0.264321E+07  0.204051E+07  0.203563E+07
  0.255252E-03  0.203542E+07  0.203541E+07  0.262891E+07  0.262766E+07  0.203876E+07  0.203543E+07
  0.281831E-03  0.203519E+07  0.203518E+07  0.261033E+07  0.260881E+07  0.203663E+07  0.203519E+07
  0.311179E-03  0.203491E+07  0.203489E+07  0.258783E+07  0.258600E+07  0.203404E+07  0.203490E+07
  0.343582E-03  0.203457E+07  0.203455E+07  0.256065E+07  0.255845E+07  0.203089E+07  0.203455E+07
  0.379360E-03  0.203415E+07  0.203413E+07  0.252788E+07  0.252523E+07  0.202707E+07  0.203411E+07
  0.418863E-03  0.203365E+07  0.203362E+07  0.248844E+07  0.248528E+07  0.202243E+07  0.203359E+07
  0.462480E-03  0.203303E+07  0.203300E+07  0.244114E+07  0.243737E+07  0.201679E+07  0.203295E+07
