    48    0.13424E+04    0.10152E+00    0.00000E+00    0.69516E+00    0.12666E-06    0.91288E-03   -0.40902E-06
    49    0.13618E+04    0.10840E+00    0.00000E+00    0.53010E+00    0.12613E-06    0.89410E-03   -0.55349E-06
    50    0.13816E+04    0.11551E+00    0.00000E+00    0.35847E+00    0.12559E-06    0.87566E-03   -0.66889E-06
    51    0.14016E+04    0.12282E+00    0.00000E+00    0.17682E+00    0.12503E-06    0.85744E-03   -0.73513E-06
    52    0.14219E+04    0.13042E+00    0.00000E+00   -0.20120E-01    0.12446E-06    0.83957E-03   -0.75813E-06
    53    0.14423E+04    0.13845E+00    0.00000E+00   -0.23624E+00    0.12388E-06    0.82223E-03   -0.75030E-06
    54    0.14626E+04    0.14691E+00    0.00000E+00   -0.46743E+00    0.12328E-06    0.80557E-03   -0.72401E-06
    55    0.14831E+04    0.15575E+00    0.00000E+00   -0.70950E+00    0.12267E-06    0.78977E-03   -0.69160E-06
    56    0.15039E+04    0.16485E+00    0.00000E+00   -0.96429E+00    0.12206E-06    0.77493E-03   -0.66287E-06
    57    0.15249E+04    0.17408E+00    0.00000E+00   -0.12316E+01    0.12143E-06    0.76094E-03   -0.63753E-06
    58    0.15463E+04    0.18347E+00    0.00000E+00   -0.15119E+01    0.12080E-06    0.74761E-03   -0.61280E-06
    59    0.15679E+04    0.19305E+00    0.00000E+00   -0.18057E+01    0.12015E-06    0.73476E-03   -0.58586E-06
    60    0.15896E+04    0.20288E+00    0.00000E+00   -0.21122E+01    0.11950E-06    0.72220E-03   -0.55394E-06
    61    0.16118E+04    0.21306E+00    0.00000E+00   -0.24303E+01    0.11885E-06    0.70978E-03   -0.51557E-06
    62    0.16338E+04    0.22356E+00    0.00000E+00   -0.27610E+01    0.11818E-06    0.69747E-03   -0.47459E-06
    63    0.16560E+04    0.23435E+00    0.00000E+00   -0.31054E+01    0.11751E-06    0.68528E-03   -0.43615E-06
    64    0.16785E+04    0.24543E+00    0.00000E+00   -0.34648E+01    0.11684E-06    0.67321E-03   -0.40540E-06
    65    0.17011E+04    0.25678E+00    0.00000E+00   -0.38401E+01    0.11616E-06    0.66126E-03   -0.38748E-06
    66    0.17241E+04    0.26833E+00    0.00000E+00   -0.42293E+01    0.11548E-06    0.64945E-03   -0.38644E-06
